Mod:Item:MetaData, Localized Name
opencomputers:disassembler:0, Disassembler
opencomputers:diskdrive:0, Disk Drive
opencomputers:geolyzer:0, Geolyzer
opencomputers:hologram1:0, Hologram Projector (Tier 1)
opencomputers:hologram2:0, Hologram Projector (Tier 2)
opencomputers:keyboard:0, Keyboard
opencomputers:motionsensor:0, Motion Sensor
opencomputers:powerconverter:0, Power Converter
opencomputers:powerdistributor:0, Power Distributor
opencomputers:printer:0, 3D Printer
opencomputers:raid:0, Raid
opencomputers:redstone:0, Redstone I/O
opencomputers:relay:0, Relay
opencomputers:screen1:0, Screen (Tier 1)
opencomputers:screen3:0, Screen (Tier 3)
opencomputers:screen2:0, Screen (Tier 2)
opencomputers:rack:0, Rack
opencomputers:waypoint:0, Waypoint
opencomputers:casecreative:0, Computer Case (Creative)
opencomputers:microcontroller:0, Microcontroller
opencomputers:print:0, 3D Print
opencomputers:robotafterimage:0, Robot
opencomputers:robot:0, robot.name
opencomputers:endstone:0, End Stone
opencomputers:netsplitter:0, Net Splitter
opencomputers:transposer:0, Transposer
opencomputers:carpetedcapacitor:0, Carpeted Capacitor
opencomputers:material:1, Grog
opencomputers:material:10, Arithmetic Logic Unit (ALU)
opencomputers:material:15, Arrow Keys
opencomputers:material:14, Button Group
opencomputers:material:5, Card Base
opencomputers:material:28, Chamelium
opencomputers:material:3, Circuit Board
opencomputers:material:11, Control Unit (CU)
opencomputers:material:0, Cutting Wire
opencomputers:material:29, Diamond Chip
opencomputers:material:12, Disk Platter
opencomputers:material:23, Drone Case (Tier 1)
opencomputers:material:24, Drone Case (Tier 2)
opencomputers:material:25, Drone Case (Creative)
opencomputers:material:27, Ink Cartridge
opencomputers:material:26, Ink Cartridge (Empty)
opencomputers:material:13, Interweb
opencomputers:material:7, Microchip (Tier 1)
opencomputers:material:8, Microchip (Tier 2)
opencomputers:material:9, Microchip (Tier 3)
opencomputers:material:20, Microcontroller Case (Tier 1)
opencomputers:material:21, Microcontroller Case (Tier 2)
opencomputers:material:22, Microcontroller Case (Creative)
opencomputers:material:16, Numeric Keypad
opencomputers:material:4, Printed Circuit Board (PCB)
opencomputers:material:2, Raw Circuit Board
opencomputers:material:17, Tablet Case (Tier 1)
opencomputers:material:18, Tablet Case (Tier 2)
opencomputers:material:19, Tablet Case (Creative)
opencomputers:material:6, Transistor
opencomputers:tool:0, Analyzer
opencomputers:tool:1, Network Debugger
opencomputers:tool:4, OpenComputers Manual
opencomputers:tool:5, Nanomachines
opencomputers:tool:2, Remote Terminal
opencomputers:tool:3, Texture Picker
opencomputers:wrench, Scrench
opencomputers:hoverboots, Hover Boots
opencomputers:component:16, Accelerated Processing Unit (APU) (Tier 2)
opencomputers:component:17, Accelerated Processing Unit (APU) (Tier 3)
opencomputers:component:18, Accelerated Processing Unit (APU) (Creative)
opencomputers:component:3, Component Bus (Tier 1)
opencomputers:component:4, Component Bus (Tier 2)
opencomputers:component:5, Component Bus (Tier 3)
opencomputers:component:0, Central Processing Unit (CPU) (Tier 1)
opencomputers:component:1, Central Processing Unit (CPU) (Tier 2)
opencomputers:component:2, Central Processing Unit (CPU) (Tier 3)
opencomputers:component:20, Disk Drive
opencomputers:component:6, Memory (Tier 1)
opencomputers:component:7, Memory (Tier 1.5)
opencomputers:component:8, Memory (Tier 2)
opencomputers:component:9, Memory (Tier 2.5)
opencomputers:component:10, Memory (Tier 3)
opencomputers:component:11, Memory (Tier 3.5)
opencomputers:component:13, Server (Tier 1)
opencomputers:component:14, Server (Tier 2)
opencomputers:component:15, Server (Tier 3)
opencomputers:component:12, Server (Creative)
opencomputers:component:19, Terminal Server
opencomputers:card:10, Data Card (Tier 1)
opencomputers:card:11, Data Card (Tier 2)
opencomputers:card:12, Data Card (Tier 3)
opencomputers:card:0, Debug Card
opencomputers:card:1, Graphics Card (Tier 1)
opencomputers:card:2, Graphics Card (Tier 2)
opencomputers:card:3, Graphics Card (Tier 3)
opencomputers:card:8, Internet Card
opencomputers:card:9, Linked Card
opencomputers:card:6, Network Card
opencomputers:card:4, Redstone Card (Tier 1)
opencomputers:card:7, Wireless Network Card (Tier 2)
opencomputers:upgrade:32, Component Bus (Creative)
opencomputers:upgrade:0, Angel Upgrade
opencomputers:upgrade:1, Battery Upgrade (Tier 1)
opencomputers:upgrade:2, Battery Upgrade (Tier 2)
opencomputers:upgrade:3, Battery Upgrade (Tier 3)
opencomputers:upgrade:4, Chunkloader Upgrade
opencomputers:upgrade:5, Card Container (Tier 1)
opencomputers:upgrade:6, Card Container (Tier 2)
opencomputers:upgrade:7, Card Container (Tier 3)
opencomputers:upgrade:8, Upgrade Container (Tier 1)
opencomputers:upgrade:9, Upgrade Container (Tier 2)
opencomputers:upgrade:10, Upgrade Container (Tier 3)
opencomputers:upgrade:11, Crafting Upgrade
opencomputers:upgrade:12, Database Upgrade (Tier 1)
opencomputers:upgrade:13, Database Upgrade (Tier 2)
opencomputers:upgrade:14, Database Upgrade (Tier 3)
opencomputers:upgrade:15, Experience Upgrade
opencomputers:upgrade:16, Generator Upgrade
opencomputers:upgrade:27, Hover Upgrade (Tier 1)
opencomputers:upgrade:28, Hover Upgrade (Tier 2)
opencomputers:upgrade:17, Inventory Upgrade
opencomputers:upgrade:18, Inventory Controller Upgrade
opencomputers:upgrade:26, Leash Upgrade
opencomputers:upgrade:30, MFU
opencomputers:upgrade:19, Navigation Upgrade
opencomputers:upgrade:20, Piston Upgrade
opencomputers:upgrade:21, Sign I/O Upgrade
opencomputers:upgrade:22, Solar Generator Upgrade
opencomputers:upgrade:23, Tank Upgrade
opencomputers:upgrade:24, Tank Controller Upgrade
opencomputers:upgrade:25, Tractor Beam Upgrade
opencomputers:upgrade:29, Trading Upgrade
opencomputers:upgrade:31, Wireless Network Card (Tier 1)
opencomputers:storage:0, EEPROM
opencomputers:storage:1, Floppy Disk
opencomputers:storage:2, Hard Disk Drive (Tier 1) (1MB)
opencomputers:storage:3, Hard Disk Drive (Tier 2) (2MB)
opencomputers:storage:4, Hard Disk Drive (Tier 3) (4MB)
opencomputers:misc:1, Crecopter
opencomputers:misc:0, Microcontroller
opencomputers:misc:0, Creatix
opencomputers:misc:0, Tablet
opencomputers:misc:0, Hover Boots
opencomputers:misc:0, EEPROM (Lua BIOS)
enderstorage:ender_storage:0, Ender Chest
enderstorage:ender_storage:1, Ender Tank
enderstorage:ender_pouch, Ender Pouch
malisisdoors:wood_sliding_door, Wooden Glass Door
malisisdoors:iron_sliding_door, Iron Glass Door
malisisdoors:jail_door, Jail Door
malisisdoors:laboratory_door, Laboratory Door
malisisdoors:factory_door, Factory Door
malisisdoors:shoji_door, Shoji Door
malisisdoors:curtain_white, White Curtain
malisisdoors:curtain_orange, Orange Curtain
malisisdoors:curtain_magenta, Magenta Curtain
malisisdoors:curtain_light_blue, Light Blue Curtain
malisisdoors:curtain_yellow, Yellow Curtain
malisisdoors:curtain_lime, Lime Curtain
malisisdoors:curtain_pink, Pink Curtain
malisisdoors:curtain_gray, Gray Curtain
malisisdoors:curtain_silver, SilverCurtain
malisisdoors:curtain_cyan, Cyan Curtain
malisisdoors:curtain_purple, Purple Curtain
malisisdoors:curtain_blue, Blue Curtain
malisisdoors:curtain_brown, Brown Curtain
malisisdoors:curtain_green, Green Curtain
malisisdoors:curtain_red, Red Curtain
malisisdoors:curtain_black, Black Curtain
malisisdoors:customdooritem, Custom Door
malisisdoors:saloon, Saloon Door
malisisdoors:sliding_trapdoor, Sliding Trapdoor
malisisdoors:trapdoor_acacia, Acacia Trapdoor
malisisdoors:trapdoor_birch, Birch Trapdoor
malisisdoors:trapdoor_dark_oak, Dark Oak Trapdoor
malisisdoors:trapdoor_jungle, Jungle Trapdoor
malisisdoors:trapdoor_spruce, Spruce Trapdoor
malisisdoors:camofencegate, Camo Fence Gate
malisisdoors:verticalhatch, Reinforced Door
malisisdoors:garage_door, Garage Door
malisisdoors:carriage_door, Carriage Door
malisisdoors:medieval_door, Medieval Door
malisisdoors:big_door_oak_3x3, Large Oak Double Doors
malisisdoors:big_door_spruce_3x3, Large Spruce Double Doors
malisisdoors:big_door_birch_3x3, Large Birch Double Doors
malisisdoors:big_door_jungle_3x3, Large Jungle Double Doors
malisisdoors:big_door_acacia_3x3, Large Acacia Double Doors
malisisdoors:big_door_dark_oak_3x3, Large Dark Oak Double Doors
malisisdoors:big_door_iron_3x3, Large Iron Double Doors
malisisdoors:big_door_rusty_3x3, Large Rusty Iron Double Doors
malisisdoors:rustyhatch, Rusty Hatch
malisisdoors:rustyhandle, Rusty Handle
malisisdoors:rustyladder, Rusty Ladder
malisisdoors:door_factory, Door Factory
malisisdoors:forcefielditem, Forcefield Controller
malisisdoors:hitechdoor, Hi-tech Door
taiga:molten_basalt_fluid, Basalt Fluid
taiga:molten_tiberium_fluid, Tiberium Fluid
taiga:molten_aurorium_fluid, Aurorium Fluid
taiga:molten_prometheum_fluid, Prometheum Fluid
taiga:molten_duranite_fluid, Duranite Fluid
taiga:molten_valyrium_fluid, Valyrium Fluid
taiga:molten_vibranium_fluid, Vibranium Fluid
taiga:molten_karmesine_fluid, Karmesine Fluid
taiga:molten_jauxum_fluid, Jauxum Fluid
taiga:molten_ovium_fluid, Ovium Fluid
taiga:molten_terrax_fluid, Terrax Fluid
taiga:molten_palladium_fluid, Palladium Fluid
taiga:molten_uru_fluid, Uru Fluid
taiga:molten_osram_fluid, Osram Fluid
taiga:molten_abyssum_fluid, Abyssum Fluid
taiga:molten_eezo_fluid, Eezo Fluid
taiga:molten_triberium_fluid, Triberium Fluid
taiga:molten_fractum_fluid, Fractum Fluid
taiga:molten_violium_fluid, Violium Fluid
taiga:molten_proxii_fluid, Proxii Fluid
taiga:molten_tritonite_fluid, Tritonite Fluid
taiga:molten_ignitz_fluid, Ignitz Fluid
taiga:molten_imperomite_fluid, Imperomite Fluid
taiga:molten_solarium_fluid, Solarium Fluid
taiga:molten_nihilite_fluid, Nihilite Fluid
taiga:molten_adamant_fluid, Adamant Fluid
taiga:molten_dyonite_fluid, Dyonite Fluid
taiga:molten_nucleum_fluid, Nucleum Fluid
taiga:molten_lumix_fluid, Lumix Fluid
taiga:molten_seismum_fluid, Seismum Fluid
taiga:molten_astrium_fluid, Astrium Fluid
taiga:molten_niob_fluid, Niob Fluid
taiga:molten_yrdeen_fluid, Yrdeen Fluid
taiga:molten_iox_fluid, Iox Fluid
taiga:molten_meteorite_fluid, Meteorite Fluid
taiga:molten_obsidiorite_fluid, Obsidiorite Fluid
taiga:molten_magma_fluid, Magma Fluid
taiga:molten_nitronite_fluid, Nitronite Fluid
taiga:molten_dilithium_fluid, Dilithium Fluid
taiga:basalt_block, Basalt Block
taiga:tiberium_ore, Tiberium Ore
taiga:aurorium_ore, Aurorium Ore
taiga:prometheum_ore, Prometheum Ore
taiga:duranite_ore, Duranite Ore
taiga:valyrium_ore, Valyrium Ore
taiga:vibranium_ore, Vibranium Ore
taiga:karmesine_ore, Karmesine Ore
taiga:ovium_ore, Ovium Ore
taiga:jauxum_ore, Jauxum Ore
taiga:palladium_ore, Palladium Ore
taiga:uru_ore, Uru Ore
taiga:osram_ore, Osram Ore
taiga:eezo_ore, Eezo Ore
taiga:abyssum_ore, Abyssum Ore
taiga:tiberium_block, Tiberium Block
taiga:aurorium_block, Aurorium Block
taiga:prometheum_block, Prometheum Block
taiga:duranite_block, Duranite Block
taiga:valyrium_block, Valyrium Block
taiga:vibranium_block, Vibranium Block
taiga:karmesine_block, Karmesine Block
taiga:ovium_block, Ovium Block
taiga:jauxum_block, Jauxum Block
taiga:palladium_block, Palladium Block
taiga:uru_block, Uru Block
taiga:osram_block, Osram Block
taiga:abyssum_block, Abyssum Block
taiga:eezo_block, Eezo Block
taiga:terrax_block, Terrax Block
taiga:triberium_block, Triberium Block
taiga:fractum_block, Fractum Block
taiga:violium_block, Violium Block
taiga:proxii_block, Proxii Block
taiga:tritonite_block, Tritonite Block
taiga:ignitz_block, Ignitz Block
taiga:imperomite_block, Imperomite Block
taiga:solarium_block, Solarium Block
taiga:nihilite_block, Nihilite Block
taiga:adamant_block, Adamant Block
taiga:dyonite_block, Dyonite Block
taiga:nucleum_block, Nucleum Block
taiga:lumix_block, Lumix Block
taiga:seismum_block, Seismum Block
taiga:astrium_block, Astrium Block
taiga:niob_block, Niob Block
taiga:yrdeen_block, Yrdeen Block
taiga:iox_block, Iox Block
taiga:meteoritecobble_block, Meteorite Cobble Block
taiga:obsidioritecobble_block, Meteorite Cobble Block
taiga:meteorite_block, Meteorite Block
taiga:obsidiorite_block, Obsidiorite Block
taiga:dilithium_ore, Dilithium Ore
taiga:dilithium_block, Dilithium Block
taiga:tiberium_ingot, Tiberium Ingot
taiga:tiberium_dust, Tiberium Dust
taiga:tiberium_nugget, Tiberium Nugget
taiga:aurorium_ingot, Aurorium Ingot
taiga:aurorium_dust, Aurorium Dust
taiga:aurorium_nugget, Aurorium Nugget
taiga:prometheum_ingot, Prometheum Ingot
taiga:prometheum_dust, Prometheum Dust
taiga:prometheum_nugget, Prometheum Nugget
taiga:duranite_ingot, Duranite Ingot
taiga:duranite_dust, Duranite Dust
taiga:duranite_nugget, Duranite Nugget
taiga:valyrium_ingot, Valyrium Ingot
taiga:valyrium_dust, Valyrium Dust
taiga:valyrium_nugget, Valyrium Nugget
taiga:vibranium_ingot, Vibranium Ingot
taiga:vibranium_dust, Vibranium Dust
taiga:vibranium_nugget, Vibranium Nugget
taiga:karmesine_ingot, Karmesine Ingot
taiga:karmesine_dust, Karmesine Dust
taiga:karmesine_nugget, Karmesine Nugget
taiga:ovium_ingot, Ovium Ingot
taiga:ovium_dust, Ovium Dust
taiga:ovium_nugget, Ovium Nugget
taiga:jauxum_ingot, Jauxum Ingot
taiga:jauxum_dust, Jauxum Dust
taiga:jauxum_nugget, Jauxum Nugget
taiga:terrax_ingot, Terrax Ingot
taiga:terrax_dust, Terrax Dust
taiga:terrax_nugget, Terrax Nugget
taiga:palladium_ingot, Palladium Ingot
taiga:palladium_dust, Palladium Dust
taiga:palladium_nugget, Palladium Nugget
taiga:uru_ingot, Uru Ingot
taiga:uru_dust, Uru Dust
taiga:uru_nugget, Uru Nugget
taiga:osram_ingot, Osram Ingot
taiga:osram_dust, Osram Dust
taiga:osram_nugget, Osram Nugget
taiga:abyssum_ingot, Abyssum Ingot
taiga:abyssum_dust, Abyssum Dust
taiga:abyssum_nugget, Abyssum Nugget
taiga:eezo_ingot, Eezo Ingot
taiga:eezo_dust, Eezo Dust
taiga:eezo_nugget, Eezo Nugget
taiga:triberium_ingot, Triberium Ingot
taiga:triberium_dust, Triberium Dust
taiga:triberium_nugget, Triberium Nugget
taiga:fractum_ingot, Fractum Ingot
taiga:fractum_dust, Fractum Dust
taiga:fractum_nugget, Fractum Nugget
taiga:violium_ingot, Violium Ingot
taiga:violium_dust, Violium Dust
taiga:violium_nugget, Violium Nugget
taiga:proxii_ingot, Proxii Ingot
taiga:proxii_dust, Proxii Dust
taiga:proxii_nugget, Proxii Nugget
taiga:tritonite_ingot, Tritonite Ingot
taiga:tritonite_dust, Tritonite Dust
taiga:tritonite_nugget, Tritonite Nugget
taiga:ignitz_ingot, Ignitz Ingot
taiga:ignitz_dust, Ignitz Dust
taiga:ignitz_nugget, Ignitz Nugget
taiga:imperomite_ingot, Imperomite Ingot
taiga:imperomite_dust, Imperomite Dust
taiga:imperomite_nugget, Imperomite Nugget
taiga:solarium_ingot, Solarium Ingot
taiga:solarium_dust, Solarium Dust
taiga:solarium_nugget, Solarium Nugget
taiga:nihilite_ingot, Nihilite Ingot
taiga:nihilite_dust, Nihilite Dust
taiga:nihilite_nugget, Nihilite Nugget
taiga:adamant_ingot, Adamant Ingot
taiga:adamant_dust, Adamant Dust
taiga:adamant_nugget, Adamant Nugget
taiga:dyonite_ingot, Dyonite Ingot
taiga:dyonite_dust, Dyonite Dust
taiga:dyonite_nugget, Dyonite Nugget
taiga:nucleum_ingot, Nucleum Ingot
taiga:nucleum_dust, Nucleum Dust
taiga:nucleum_nugget, Nucleum Nugget
taiga:lumix_ingot, Lumix Ingot
taiga:lumix_dust, Lumix Dust
taiga:lumix_nugget, Lumix Nugget
taiga:seismum_ingot, Seismum Ingot
taiga:seismum_dust, Seismum Dust
taiga:seismum_nugget, Seismum Nugget
taiga:astrium_ingot, Astrium Ingot
taiga:astrium_dust, Astrium Dust
taiga:astrium_nugget, Astrium Nugget
taiga:niob_ingot, Niob Ingot
taiga:niob_dust, Niob Dust
taiga:niob_nugget, Niob Nugget
taiga:yrdeen_ingot, Yrdeen Ingot
taiga:yrdeen_dust, Yrdeen Dust
taiga:yrdeen_nugget, Yrdeen Nugget
taiga:iox_ingot, Iox Ingot
taiga:iox_dust, Iox Dust
taiga:iox_nugget, Iox Nugget
taiga:meteorite_ingot, Meteorite Ingot
taiga:meteorite_dust, Meteorite Dust
taiga:meteorite_nugget, Meteorite Nugget
taiga:basalt_ingot, Basalt Ingot
taiga:basalt_dust, Basalt Dust
taiga:basalt_nugget, Basalt Nugget
taiga:obsidiorite_ingot, Obsidiorite Ingot
taiga:obsidiorite_dust, Obsidiorite Dust
taiga:obsidiorite_nugget, Obsidiorite Nugget
taiga:dilithium_ingot, Dilithium Ingot
taiga:dilithium_dust, Dilithium Dust
taiga:dilithium_crystal, Dilithium Crystal
taiga:tiberium_crystal, Tiberium Crystal
taiga:dilithium_nugget, Dilithium Nugget
toughasnails:campfire:0, Campfire
toughasnails:rain_collector:0, Rain Collector
toughasnails:temperature_coil:0, Cooling Coil
toughasnails:temperature_coil:1, Heating Coil
toughasnails:tan_icon, item.tan_icon.name
toughasnails:thermometer, Thermometer
toughasnails:canteen:0, Canteen
toughasnails:purified_water_bottle:0, Purified Water Bottle
toughasnails:fruit_juice:0, Apple Juice
toughasnails:fruit_juice:1, Beetroot Juice
toughasnails:fruit_juice:2, Cactus Juice
toughasnails:fruit_juice:3, Carrot Juice
toughasnails:fruit_juice:4, Chorus Fruit Juice
toughasnails:fruit_juice:5, Glistering Melon Juice
toughasnails:fruit_juice:6, Golden Apple Juice
toughasnails:fruit_juice:7, Golden Carrot Juice
toughasnails:fruit_juice:8, Melon Juice
toughasnails:fruit_juice:9, Pumpkin Juice
toughasnails:ice_cube, Ice Cube
toughasnails:magma_shard, Magma Shard
toughasnails:jelled_slime, Jelled Slime
toughasnails:charcoal_filter, Charcoal Filter
toughasnails:wool_helmet, Wool Hood
toughasnails:wool_chestplate, Wool Jacket
toughasnails:wool_leggings, Wool Pants
toughasnails:wool_boots, Wool Boots
toughasnails:jelled_slime_helmet, Jelled Slime Helmet
toughasnails:jelled_slime_chestplate, Jelled Slime Chestplate
toughasnails:jelled_slime_leggings, Jelled Slime Leggings
toughasnails:jelled_slime_boots, Jelled Slime Boots
libvulpes:blockphantom, tile.blockPhantom.name
libvulpes:hatch:0, Input Hatch
libvulpes:hatch:1, Output Hatch
libvulpes:hatch:2, Fluid Input Hatch
libvulpes:hatch:3, Fluid Output Hatch
libvulpes:placeholder, Machine
libvulpes:structuremachine, Machine Structure
libvulpes:advstructuremachine, Advanced Machine Structure
libvulpes:creativepowerbattery, Creative Power Input Plug
libvulpes:forgepowerinput, Power Input Plug
libvulpes:forgepoweroutput, Power Output Plug
libvulpes:coalgenerator, Coal Generator
libvulpes:motor, Motor
libvulpes:advancedmotor, Advanced Motor
libvulpes:enhancedmotor, Enhanced Motor
libvulpes:elitemotor, Elite Motor
libvulpes:productdust:0, Dilithium Dust
libvulpes:productdust:1, Iron Dust
libvulpes:productdust:2, Gold Dust
libvulpes:productdust:3, Silicon Dust
libvulpes:productdust:4, Copper Dust
